file,filename,section,domain,split,label,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0584_strenght_1_ambient.wav,section_02_source_train_normal_0584_strenght_1_ambient.wav,02,source,train,normal,0.014750475995242596,0.20750081120207667,2718.1689215909278,2287.487571980368,5699.281150159744,0.16468650102615356
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0522_strenght_1_big_ambient.wav,section_01_source_train_normal_0522_strenght_1_big_ambient.wav,01,source,train,normal,0.020588725805282593,0.09731460912539937,1548.9864782411466,1742.3890721688722,3418.829872204473,0.03651389852166176
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0949_strenght_1_big_ambient.wav,section_01_source_train_normal_0949_strenght_1_big_ambient.wav,01,source,train,normal,0.020533429458737373,0.14163588258785942,1889.816704580912,1896.175971332335,4082.6178115015973,0.08555608242750168
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0496_strenght_1_big_ambient.wav,section_01_source_train_normal_0496_strenght_1_big_ambient.wav,01,source,train,normal,0.02055264078080654,0.13350514177316294,1897.2873813256535,1941.198591290898,4144.369009584664,0.07102897763252258
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0243_strenght_1_big_ambient.wav,section_01_source_train_normal_0243_strenght_1_big_ambient.wav,01,source,train,normal,0.020516006276011467,0.10852479782348243,1678.1423939954298,1806.3934187895873,3705.9954073482427,0.047283418476581573
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0334_strength_1_ambient.wav,section_00_source_train_normal_0334_strength_1_ambient.wav,00,source,train,normal,0.014810547232627869,0.1558100788738019,2339.8097071663065,2289.7560021328873,5453.89876198083,0.08327145129442215
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0247_strength_1_ambient.wav,section_00_source_train_normal_0247_strength_1_ambient.wav,00,source,train,normal,0.01468503475189209,0.10003993610223642,1532.0743718465067,1701.7545003655225,3316.9678514376997,0.03715074807405472
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0528_strength_1_ambient.wav,section_00_source_train_normal_0528_strength_1_ambient.wav,00,source,train,normal,0.014941483736038208,0.10033009684504793,1546.440390909187,1712.596295064297,3340.080870607029,0.03755522146821022
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0945_strenght_1_big_ambient.wav,section_01_source_train_normal_0945_strenght_1_big_ambient.wav,01,source,train,normal,0.020552081987261772,0.11715785992412141,1714.5535987362723,1806.5035906658643,3717.926317891374,0.05627232417464256
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0979_strenght_1_ambient.wav,section_02_source_train_normal_0979_strenght_1_ambient.wav,02,source,train,normal,0.014812069945037365,0.1379121530551118,2032.3414322442202,2062.552772586834,4558.181908945687,0.09084053337574005
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0633_strenght_1_big_ambient.wav,section_01_source_train_normal_0633_strenght_1_big_ambient.wav,01,source,train,normal,0.020487463101744652,0.09406356080271565,1601.8387694134722,1926.5662107997136,3770.6419728434503,0.028278633952140808
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0482_strenght_1_ambient.wav,section_02_source_train_normal_0482_strenght_1_ambient.wav,02,source,train,normal,0.014833172783255577,0.10244858226837061,1648.9589414549037,1826.065355918214,3648.113019169329,0.04635714739561081
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0078_strenght_1_ambient.wav,section_02_source_train_normal_0078_strenght_1_ambient.wav,02,source,train,normal,0.014885084703564644,0.18069058256789136,2475.7962427817242,2259.0667223665987,5410.518170926518,0.14870847761631012
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0664_strenght_1_ambient.wav,section_02_source_train_normal_0664_strenght_1_ambient.wav,02,source,train,normal,0.014816366136074066,0.10265606279952076,1636.2781371707201,1816.3869394931974,3615.415335463259,0.045982006937265396
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0717_strenght_1_ambient.wav,section_02_source_train_normal_0717_strenght_1_ambient.wav,02,source,train,normal,0.014787920750677586,0.08612782048722045,1588.0124258319595,1854.4248719860288,3619.3340654952076,0.03531167283654213
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0152_strenght_1_big_ambient.wav,section_01_source_train_normal_0152_strenght_1_big_ambient.wav,01,source,train,normal,0.02048434130847454,0.16708734774361023,2499.1825135103268,2436.356214637873,5948.507388178914,0.10351759940385818
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0787_strenght_1_big_ambient.wav,section_01_source_train_normal_0787_strenght_1_big_ambient.wav,01,source,train,normal,0.020563386380672455,0.3796176118210863,3341.6191777580466,2049.7771678066706,5690.39536741214,0.36164018511772156
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0113_strength_1_ambient.wav,section_00_source_train_normal_0113_strength_1_ambient.wav,00,source,train,normal,0.014919400215148926,0.1010133785942492,1673.1346142038626,1871.700381870697,3743.959664536741,0.041226159781217575
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0024_strenght_1_big_ambient.wav,section_01_source_train_normal_0024_strenght_1_big_ambient.wav,01,source,train,normal,0.020450551062822342,0.16359449880191693,2310.2760442515496,2255.635369684737,5357.278354632588,0.08598051220178604
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0060_strength_1_ambient.wav,section_00_source_train_normal_0060_strength_1_ambient.wav,00,source,train,normal,0.014809969812631607,0.10012417631789138,1543.6429989517508,1698.9610463408453,3328.8238817891374,0.03709912672638893
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0286_strength_1_ambient.wav,section_00_source_train_normal_0286_strength_1_ambient.wav,00,source,train,normal,0.01480458676815033,0.1114342052715655,1638.1069827569631,1764.7342658893622,3579.472843450479,0.04748311638832092
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0745_strenght_1_big_ambient.wav,section_01_source_train_normal_0745_strenght_1_big_ambient.wav,01,source,train,normal,0.0204818956553936,0.1101846420726837,1769.03774781094,1912.265286363887,3953.424520766773,0.05167823284864426
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0190_strenght_1_big_ambient.wav,section_01_source_train_normal_0190_strenght_1_big_ambient.wav,01,source,train,normal,0.020520992577075958,0.16088321186102236,2347.5759176237934,2346.1106742119687,5657.448083067093,0.0865677073597908
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0833_strenght_1_big_ambient.wav,section_01_source_train_normal_0833_strenght_1_big_ambient.wav,01,source,train,normal,0.02011202834546566,0.1627520966453674,2009.7796698129816,1844.3932934242443,4069.6635383386583,0.08325106650590897
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0443_strenght_1_ambient.wav,section_02_source_train_normal_0443_strenght_1_ambient.wav,02,source,train,normal,0.014816037379205227,0.13198413787939298,2008.2617405103658,2066.7919117924266,4527.331269968051,0.08280998468399048
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0339_strenght_1_big_ambient.wav,section_01_source_train_normal_0339_strenght_1_big_ambient.wav,01,source,train,normal,0.02053276263177395,0.1124731679313099,1690.8746924161385,1805.5072548220376,3711.9359025559106,0.050078876316547394
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0530_strenght_1_ambient.wav,section_02_source_train_normal_0530_strenght_1_ambient.wav,02,source,train,normal,0.01474465150386095,0.19972263128993611,2651.1334186338786,2312.0592411639363,5653.8538338658145,0.13941434025764465
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0987_strenght_1_big_ambient.wav,section_01_source_train_normal_0987_strenght_1_big_ambient.wav,01,source,train,normal,0.02040102146565914,0.14205396365814696,2186.925290840987,2244.870412867082,5300.619009584664,0.061304669827222824
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0812_strength_1_ambient.wav,section_00_source_train_normal_0812_strength_1_ambient.wav,00,source,train,normal,0.014776193536818027,0.0766149161341853,1409.5179407085052,1844.7739110077214,3356.9039536741216,0.020222418010234833
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0961_strength_1_ambient.wav,section_00_source_train_normal_0961_strength_1_ambient.wav,00,source,train,normal,0.014843934215605259,0.157622803514377,2331.5157380635746,2333.100687536061,5602.036741214058,0.08786890655755997
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0458_strenght_1_big_ambient.wav,section_01_source_train_normal_0458_strenght_1_big_ambient.wav,01,source,train,normal,0.02049313485622406,0.3615309255191693,3212.7190707469704,2053.8259070050503,5764.751397763578,0.3682955503463745
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0072_strenght_1_ambient.wav,section_02_source_train_normal_0072_strenght_1_ambient.wav,02,source,train,normal,0.01482528168708086,0.17051467651757188,2366.9104929727987,2275.3838083543474,5481.005391373802,0.10386111587285995
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0101_strenght_1_ambient.wav,section_02_source_train_normal_0101_strenght_1_ambient.wav,02,source,train,normal,0.014818049967288971,0.10832511731230032,1659.136784967847,1803.2126664684858,3620.6070287539937,0.04954126477241516
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0488_strenght_1_ambient.wav,section_02_source_train_normal_0488_strenght_1_ambient.wav,02,source,train,normal,0.014815309084951878,0.096863767971246,1677.5466122136495,1959.4043439964514,3925.768769968051,0.038065724074840546
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0294_strenght_1_ambient.wav,section_02_source_train_normal_0294_strenght_1_ambient.wav,02,source,train,normal,0.014774809591472149,0.16417482028753994,2321.4347419940577,2222.792007965445,5308.281749201278,0.08688590675592422
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0806_strenght_1_big_ambient.wav,section_01_source_train_normal_0806_strenght_1_big_ambient.wav,01,source,train,normal,0.02042974904179573,0.1592093275758786,2273.5536616060594,2223.962157294521,5304.0634984025555,0.0747499093413353
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0522_strength_1_ambient.wav,section_00_source_train_normal_0522_strength_1_ambient.wav,00,source,train,normal,0.014730934984982014,0.1476122578873802,2126.1227042653068,2201.941488318916,5100.7637779552715,0.06486402451992035
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0451_strength_1_ambient.wav,section_00_source_train_normal_0451_strength_1_ambient.wav,00,source,train,normal,0.014829128049314022,0.10193222094648563,1548.324727272695,1705.888074132265,3340.9794329073484,0.03682751953601837
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0770_strenght_1_big_ambient.wav,section_01_source_train_normal_0770_strenght_1_big_ambient.wav,01,source,train,normal,0.020589718595147133,0.11325472993210862,1711.1551714351901,1811.4247261046112,3748.4774361022364,0.05111129581928253
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0973_strenght_1_ambient.wav,section_02_source_train_normal_0973_strenght_1_ambient.wav,02,source,train,normal,0.014945260249078274,0.11951658596246006,1791.635656830764,1872.989199886071,3914.4369009584666,0.062102727591991425
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0800_strenght_1_ambient.wav,section_02_source_train_normal_0800_strenght_1_ambient.wav,02,source,train,normal,0.014790266752243042,0.15968044878194887,2346.181231040157,2312.1119610513847,5526.3827875399365,0.093939870595932
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0011_strenght_1_big_ambient.wav,section_01_source_train_normal_0011_strenght_1_big_ambient.wav,01,source,train,normal,0.020509518682956696,0.17455664686501599,2535.2224067534357,2342.932338314625,5695.287539936102,0.11982617527246475
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0255_strenght_1_ambient.wav,section_02_source_train_normal_0255_strenght_1_ambient.wav,02,source,train,normal,0.014679856598377228,0.14985554363019168,2295.3137589892835,2255.9495742044533,5343.200878594249,0.0793185606598854
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0326_strenght_1_ambient.wav,section_02_source_train_normal_0326_strenght_1_ambient.wav,02,source,train,normal,0.014757455326616764,0.10380734574680511,1720.7823988894802,1906.027049831912,3872.254392971246,0.047702357172966
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0167_strenght_1_big_ambient.wav,section_01_source_train_normal_0167_strenght_1_big_ambient.wav,01,source,train,normal,0.020406555384397507,0.16594698482428116,2344.430868382544,2274.815965278943,5495.08286741214,0.0833272635936737
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0449_strenght_1_ambient.wav,section_02_source_train_normal_0449_strenght_1_ambient.wav,02,source,train,normal,0.014817856252193451,0.11398793180910544,1787.4391583765444,1972.0185466262906,4067.5169728434503,0.048173606395721436
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0606_strenght_1_big_ambient.wav,section_01_source_train_normal_0606_strenght_1_big_ambient.wav,01,source,train,normal,0.020527027547359467,0.13669066992811502,2126.9643503456946,2180.6398088383667,5045.127795527156,0.06119779124855995
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0818_strength_1_ambient.wav,section_00_source_train_normal_0818_strength_1_ambient.wav,00,source,train,normal,0.014628949575126171,0.09919597394169329,1614.3428084363782,1887.2228509349895,3651.807108626198,0.03336184844374657
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0490_strength_1_ambient.wav,section_00_source_train_normal_0490_strength_1_ambient.wav,00,source,train,normal,0.01464057993143797,0.10074661791134186,1544.4868472801709,1710.5186498834776,3342.30231629393,0.03766278177499771
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0119_strength_1_ambient.wav,section_00_source_train_normal_0119_strength_1_ambient.wav,00,source,train,normal,0.014701268635690212,0.10277618310702875,1563.6015320453903,1712.5577904115046,3374.0015974440894,0.03928716108202934
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0970_strenght_1_big_ambient.wav,section_01_source_train_normal_0970_strenght_1_big_ambient.wav,01,source,train,normal,0.020552191883325577,0.21529927116613418,3046.6121898966694,2619.7828803953535,6440.170726837061,0.14322474598884583
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0705_strength_1_ambient.wav,section_00_source_train_normal_0705_strength_1_ambient.wav,00,source,train,normal,0.014812960289418697,0.10773387579872204,1654.8710575776472,1785.2655370272876,3631.264976038339,0.04666702449321747
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0676_strength_1_ambient.wav,section_00_source_train_normal_0676_strength_1_ambient.wav,00,source,train,normal,0.01448572613298893,0.09837853184904154,1799.711074973745,2068.998003184567,4324.6555511182105,0.04655655845999718
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0276_strenght_1_big_ambient.wav,section_01_source_train_normal_0276_strenght_1_big_ambient.wav,01,source,train,normal,0.02035798504948616,0.17943165934504793,1936.7067853180686,1728.3600634155682,3680.211661341853,0.08302029222249985
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0220_strenght_1_ambient.wav,section_02_source_train_normal_0220_strenght_1_ambient.wav,02,source,train,normal,0.014768475666642189,0.10919559954073482,1683.4011655441234,1818.4010800082651,3688.6980830670927,0.05097980424761772
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0353_strenght_1_ambient.wav,section_02_source_train_normal_0353_strenght_1_ambient.wav,02,source,train,normal,0.014815316535532475,0.20267259884185304,2372.2971809624723,2067.4987837396898,4851.862020766773,0.16174960136413574
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0517_strenght_1_big_ambient.wav,section_01_source_train_normal_0517_strenght_1_big_ambient.wav,01,source,train,normal,0.0204441137611866,0.10108669878194888,1558.6671120502333,1731.7588464596024,3402.2064696485622,0.03816380351781845
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0770_strength_1_ambient.wav,section_00_source_train_normal_0770_strength_1_ambient.wav,00,source,train,normal,0.013990730978548527,0.06341884235223642,1449.0278329832358,1720.8739601664436,3185.4033546325877,0.020976604893803596
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0603_strength_1_ambient.wav,section_00_source_train_normal_0603_strength_1_ambient.wav,00,source,train,normal,0.014814530499279499,0.1552125973442492,2398.2269035142367,2360.486001546005,5636.107228434505,0.09722118079662323
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0596_strength_1_ambient.wav,section_00_source_train_normal_0596_strength_1_ambient.wav,00,source,train,normal,0.014934206381440163,0.15186638877795527,2320.4456076704014,2339.356883986656,5590.430311501597,0.08337285369634628
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0768_strenght_1_ambient.wav,section_02_source_train_normal_0768_strenght_1_ambient.wav,02,source,train,normal,0.014822883531451225,0.13117137579872204,1996.5823617691588,2057.7945218793466,4495.6569488817895,0.08306965231895447
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0392_strenght_1_ambient.wav,section_02_source_train_normal_0392_strenght_1_ambient.wav,02,source,train,normal,0.014883673749864101,0.15307851188099042,2288.1615854658103,2253.895656874771,5351.088258785942,0.08576468378305435
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0007_strenght_1_ambient.wav,section_02_source_train_normal_0007_strenght_1_ambient.wav,02,source,train,normal,0.014858989045023918,0.18751248003194887,2294.9161666088457,2066.5104661119444,4743.984624600639,0.15271714329719543
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0174_strenght_1_ambient.wav,section_02_source_train_normal_0174_strenght_1_ambient.wav,02,source,train,normal,0.014873205684125423,0.11353709065495207,1686.7556204268533,1800.9850181159131,3641.8480431309904,0.05351860076189041
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0557_strength_1_ambient.wav,section_00_source_train_normal_0557_strength_1_ambient.wav,00,source,train,normal,0.014724649488925934,0.17889033795926518,2488.4083045096404,2345.9653584898438,5685.977436102236,0.11671091616153717
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0461_strenght_1_big_ambient.wav,section_01_source_train_normal_0461_strenght_1_big_ambient.wav,01,source,train,normal,0.020572509616613388,0.11670077875399361,1797.458777939334,1910.657068514072,3985.5730830670927,0.05678383633494377
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0424_strength_1_ambient.wav,section_00_source_train_normal_0424_strength_1_ambient.wav,00,source,train,normal,0.0146848876029253,0.1638487794528754,2467.136786913691,2404.653783609335,5828.948682108627,0.09736184030771255
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0238_strength_1_ambient.wav,section_00_source_train_normal_0238_strength_1_ambient.wav,00,source,train,normal,0.014798874035477638,0.0982069314097444,1487.0728394117293,1656.9391974258206,3178.6641373801917,0.03366896137595177
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0906_strenght_1_ambient.wav,section_02_source_train_normal_0906_strenght_1_ambient.wav,02,source,train,normal,0.014416780322790146,0.18153142472044728,2149.3413582996004,1918.3501914071742,4347.54392971246,0.12173447012901306
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0300_strenght_1_big_ambient.wav,section_01_source_train_normal_0300_strenght_1_big_ambient.wav,01,source,train,normal,0.019986731931567192,0.3230565470247604,3126.887247312384,2155.9490683789054,5781.724241214058,0.20300620794296265
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0875_strenght_1_ambient.wav,section_02_source_train_normal_0875_strenght_1_ambient.wav,02,source,train,normal,0.014626888558268547,0.10705215405351437,1657.9950929842785,1823.6170933663782,3636.082268370607,0.048287954181432724
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0448_strenght_1_ambient.wav,section_02_source_train_normal_0448_strenght_1_ambient.wav,02,source,train,normal,0.014869311824440956,0.11527493510383387,1748.5471483490091,1957.5765509419155,3992.911341853035,0.046887461096048355
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0208_strenght_1_big_ambient.wav,section_01_source_train_normal_0208_strenght_1_big_ambient.wav,01,source,train,normal,0.02046390250325203,0.16829479083466453,2491.702083490933,2382.571550440326,5788.28873801917,0.10750119388103485
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0327_strenght_1_ambient.wav,section_02_source_train_normal_0327_strenght_1_ambient.wav,02,source,train,normal,0.014796396717429161,0.13845347444089456,1954.2154222937136,1968.1713411556757,4256.8390575079875,0.08001392334699631
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0254_strenght_1_ambient.wav,section_02_source_train_normal_0254_strenght_1_ambient.wav,02,source,train,normal,0.014934414997696877,0.12063510882587859,1786.5851074575469,1868.4725335127773,3904.1533546325877,0.06237281113862991
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0902_strenght_1_big_ambient.wav,section_01_source_train_normal_0902_strenght_1_big_ambient.wav,01,source,train,normal,0.020523369312286377,0.13517278604233227,1899.9678569673924,1944.6687709517616,4156.47464057508,0.07086966186761856
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0819_strength_1_ambient.wav,section_00_source_train_normal_0819_strength_1_ambient.wav,00,source,train,normal,0.01485677994787693,0.1635913787939297,2424.9966705603265,2361.772267681385,5673.098043130991,0.10353083163499832
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0569_strenght_1_big_ambient.wav,section_01_source_train_normal_0569_strenght_1_big_ambient.wav,01,source,train,normal,0.020458994433283806,0.1597912090654952,2427.4141227628006,2361.5132533274755,5720.7967252396165,0.09442829340696335
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0677_strength_1_ambient.wav,section_00_source_train_normal_0677_strength_1_ambient.wav,00,source,train,normal,0.014797603711485863,0.0812840080870607,1473.7802126515303,1881.2776789845766,3491.5884584664536,0.02448498085141182
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0704_strength_1_ambient.wav,section_00_source_train_normal_0704_strength_1_ambient.wav,00,source,train,normal,0.014678691513836384,0.09422892122603833,1498.3735301204688,1689.4773168591064,3246.280950479233,0.033263806253671646
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0118_strength_1_ambient.wav,section_00_source_train_normal_0118_strength_1_ambient.wav,00,source,train,normal,0.014683500863611698,0.10326914436900958,1741.80300343209,1933.2612042140706,3962.5848642172523,0.04925023019313812
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_00_source_train_normal_0491_strength_1_ambient.wav,section_00_source_train_normal_0491_strength_1_ambient.wav,00,source,train,normal,0.014756892807781696,0.055901183107028754,1193.3301256752045,1641.85971700003,2633.3616214057506,0.011320598423480988
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0115_strenght_1_big_ambient.wav,section_01_source_train_normal_0115_strenght_1_big_ambient.wav,01,source,train,normal,0.020595330744981766,0.10771983576277955,1666.2939793303535,1801.4440408833689,3678.813897763578,0.04768817126750946
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0674_strenght_1_big_ambient.wav,section_01_source_train_normal_0674_strenght_1_big_ambient.wav,01,source,train,normal,0.020591095089912415,0.1022489017571885,1574.7166836088254,1729.9399168601992,3425.993410543131,0.0399135984480381
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0295_strenght_1_ambient.wav,section_02_source_train_normal_0295_strenght_1_ambient.wav,02,source,train,normal,0.014652727171778679,0.12796868759984026,1867.8399835551982,1948.8944151751352,4098.717052715655,0.06741341203451157
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0489_strenght_1_ambient.wav,section_02_source_train_normal_0489_strenght_1_ambient.wav,02,source,train,normal,0.014809309504926205,0.13402462310303515,2221.512465160873,2204.6977571015964,5164.986022364217,0.060356054455041885
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0100_strenght_1_ambient.wav,section_02_source_train_normal_0100_strenght_1_ambient.wav,02,source,train,normal,0.014803160913288593,0.11997366713258786,1804.9459165221253,1874.7352317792665,3938.124001597444,0.06342330574989319
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_01_source_train_normal_0702_strenght_1_big_ambient.wav,section_01_source_train_normal_0702_strenght_1_big_ambient.wav,01,source,train,normal,0.02047562599182129,0.15416583466453673,2392.7059760507286,2404.719386992369,5811.851038338658,0.08699418604373932
/Applications/FAU/Application/Akustische_industriellen_Kontexten/data/dev_data_fan/train/section_02_source_train_normal_0073_strenght_1_ambient.wav,section_02_source_train_normal_0073_strenght_1_ambient.wav,02,source,train,normal,0.0141534972935915,0.13866719498801916,1838.458672722626,1807.2333820208798,3730.5061900958467,0.06562717258930206
